lat,lon,name,admin1,admin2,cc,coord_tuple
18.3,42.73333,Khamis Mushait,Mintaqat `Asir,,SA,"('18.3093394', '42.7662325')"
48.85341,2.3488,Paris,Ile-de-France,Paris,FR,"('48.8743531', '2.3449015')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2546085', '55.3358929')"
-34.03627,23.04713,Knysna,Western Cape,Eden District Municipality,ZA,"('-34.0486422', '23.0474445')"
24.3643,56.74681,Al Sohar,Al Batinah,,OM,"('24.3444212', '56.7292666')"
22.25515,113.86309,Tai O,,,HK,"('22.2554761', '113.90819')"
31.95522,35.94503,Amman,Amman,,JO,"('31.945197', '35.9204529')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2753694', '55.3317028')"
43.8361,-79.49827,Vaughan,Ontario,,CA,"('43.825304', '-79.5391194')"
24.88373,121.29043,Daxi,Taiwan,,TW,"('24.8299086', '121.3342273')"
33.90836,73.3903,Murree,Punjab,,PK,"('34.0445167', '73.4929161')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2790991', '55.3853942')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.1854309', '55.2735908')"
40.79677,-74.48154,Morristown,New Jersey,Morris County,US,"('40.8011253', '-74.4670321')"
9.93988,76.26022,Cochin,Kerala,Ernakulam,IN,"('9.9796996', '76.2750577')"
44.34804,7.76752,Villanova Mondovi,Piedmont,Provincia di Cuneo,IT,"('44.3400071', '7.7777406')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.0408899', '55.1408378')"
22.56263,88.36304,Kolkata,West Bengal,Kolkata,IN,"('22.5533283', '88.3532474')"
47.52978,19.08068,Budapest XIII. keruelet,Budapest,,HU,"('47.5364671', '19.0688019')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2425045', '55.3594507')"
-33.91799,25.57007,Port Elizabeth,Eastern Cape,Nelson Mandela Bay Metropolitan Municipality,ZA,"('-33.9080378', '25.5709952')"
29.64414,70.59544,Jampur,Punjab,,PK,"('29.6472606', '70.5931441')"
24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.3466741', '54.4984285')"
26.12259,85.39055,Muzaffarpur,Bihar,Muzaffarpur,IN,"('26.1217806', '85.3796233')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.1967547', '55.2770991')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.0949291', '55.1775295')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2681851', '55.2900562')"
19.07283,72.88261,Mumbai,Maharashtra,Mumbai Suburban,IN,"('18.9944922', '72.8236152')"
33.58831,-7.61138,Casablanca,Grand Casablanca,Casablanca,MA,"('33.5924603', '-7.6310614')"
57.14369,-2.09814,Aberdeen,Scotland,Aberdeen City,GB,"('57.148888', '-2.0996508')"
10.6484,76.07063,Kunnamkulam,Kerala,Thrissur District,IN,"('10.6679832', '76.0767978')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.1437895', '55.1995953')"
55.67938,12.53463,Frederiksberg,Capital Region,Frederiksberg Kommune,DK,"('55.684281', '12.524105')"
45.64861,25.60613,Brasov,Brasov,,RO,"('45.6709524', '25.6199924')"
45.61674,25.71101,Sacele,Brasov,Municipiul Sacele,RO,"('45.6188777', '25.6564184')"
51.75257,11.03988,Thale,Saxony-Anhalt,,DE,"('51.730556', '11.016667')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.0872823', '55.3131386')"
39.82219,-7.49087,Castelo Branco,Castelo Branco,Castelo Branco,PT,"('39.8252227', '-7.4916592')"
25.27932,51.52245,Doha,Baladiyat ad Dawhah,,QA,"('25.219404', '51.496396')"
24.80361,120.96861,Hsinchu,Taiwan,Hsinchu,TW,"('24.8079474', '120.9807516')"
20.21173,-87.46325,Tulum,Quintana Roo,,MX,"('20.1450409', '-87.4606548')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.213584', '55.3803186')"
60.16952,24.93545,Helsinki,Uusimaa,Helsinki,FI,"('60.1659565', '24.9460954')"
25.0657,55.17128,Dubai,Dubai,,AE,"('24.9789814', '55.1762197')"
19.1164,72.90471,Powai,Maharashtra,Mumbai Suburban,IN,"('19.113305', '72.888048')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.0802664', '55.1357084')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.3226976', '55.3761408')"
25.41111,55.43504,Ajman,Ajman,,AE,"('25.4053158', '55.5071163')"
29.18979,48.08716,Mubarak al Kabir,Mubarak al Kabir,,KW,"('29.2018018', '48.0485462')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.2099027', '55.2445545')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2694942', '55.2968862')"
36.75793,-3.95233,Torrox,Andalusia,Provincia de Malaga,ES,"('36.7287811', '-3.962815')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.339493', '55.4285865')"
24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.7442367', '46.7554258')"
53.85136,18.39901,Lubichowo,Pomeranian Voivodeship,Powiat starogardzki,PL,"('53.8016372', '18.3052137')"
28.55221,70.46837,Kot Samaba,Punjab,,PK,"('28.4219497', '70.3117964')"
24.49258,39.58572,Sultanah,Al Madinah al Munawwarah,,SA,"('24.4757558', '39.5826717')"
48.68333,8.35,Forbach,Baden-Wuerttemberg,Karlsruhe Region,DE,"('48.6549846', '8.3300171')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.1786049', '55.246515')"
29.25722,48.05722,Sabah as Salim,Mubarak al Kabir,,KW,"('29.2597558', '48.0222646')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.1392898', '55.2201474')"
51.9,-2.08333,Cheltenham,England,Gloucestershire,GB,"('51.897629', '-2.0726903')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.0450431', '55.1205892')"
26.43442,50.10326,Dammam,Eastern Province,,SA,"('26.3972998', '50.0797217')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.264596', '55.320287')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.256908', '55.2909225')"
25.41111,55.43504,Ajman,Ajman,,AE,"('25.3951134', '55.4733117')"
52.7,-2.48333,Hadley,England,Shropshire,GB,"('52.6914529', '-2.4910346')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.1955863', '55.2786735')"
-29.8579,31.0292,Durban,KwaZulu-Natal,eThekwini Metropolitan Municipality,ZA,"('-29.858635', '31.037893')"
41.89193,12.51133,Rome,Latium,Citta metropolitana di Roma Capitale,IT,"('41.95145', '12.5430995')"
21.42664,39.82563,Mecca,Makkah,,SA,"('21.4211302', '39.8218436')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2139899', '55.2810174')"
42.26791,42.69459,Kutaisi,Imereti,,GE,"('42.2682997', '42.6994542')"
-10.91111,-37.07167,Aracaju,Sergipe,Aracaju,BR,"('-10.9316089', '-37.0632391')"
53.57532,10.01534,Hamburg,Hamburg,,DE,"('53.58532', '10.02754')"
42.08836,-87.98063,Arlington Heights,Illinois,Cook County,US,"('42.1005826', '-87.963573')"
1.28967,103.85007,Singapore,,,SG,"('1.2906024', '103.8464742')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.0797905', '55.1510882')"
14.5833,120.9667,Port Area,Metro Manila,City of Manila,PH,"('14.5831177', '120.9794171')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2358008', '55.3074523')"
31.78199,35.21961,West Jerusalem,Jerusalem,,IL,"('31.7776634', '35.2254419')"
10.10468,76.3565,Aluva,Kerala,Ernakulam,IN,"('10.108803', '76.377752')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.1452008', '55.2250059')"
24.19167,55.76056,Al Ain,Abu Dhabi,,AE,"('24.2195963', '55.7763217')"
28.58,77.33,Noida,Uttar Pradesh,Gautam Buddha Nagar,IN,"('28.657959', '77.317366')"
50.6976,5.25524,Waremme,Wallonia,Province de Liege,BE,"('50.7079191', '5.2529185')"
-25.42778,-49.27306,Curitiba,Parana,Curitiba,BR,"('-25.4775053', '-49.2897529')"
29.9,31.25,Al Hawamidiyah,Al Jizah,,EG,"('29.9583382', '31.2513322')"
26.19778,56.25778,Dib Dibba,Musandam,,OM,"('26.2077218', '56.2449911')"
47.57121,-122.18068,Newport,Washington,King County,US,"('47.5755136', '-122.1721649')"
9.02497,38.74689,Addis Ababa,Adis Abeba,,ET,"('9.0093015', '38.7621006')"
45.4299,10.98444,Verona,Veneto,Provincia di Verona,IT,"('45.4480551', '11.0030359')"
18.51652,83.20515,Salur,Andhra Pradesh,Vizianagaram District,IN,"('18.2806929', '83.0396992')"
50.29761,18.67658,Gliwice,Silesian Voivodeship,Gliwice,PL,"('50.3104235', '18.6476605')"
51.51279,-0.09184,City of London,England,Greater London,GB,"('51.5113582', '-0.0895252')"
6.45254,3.43584,Ikoyi,Lagos,,NG,"('6.4313629', '3.4290603')"
21.54238,39.19797,Jeddah,Makkah,,SA,"('21.5682334', '39.149386')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2537696', '55.3310819')"
13.36179,103.86056,Siem Reap,Siem Reap,,KH,"('13.3688418', '103.8542268')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.071883', '55.402555')"
10.51667,76.21667,Trichur,Kerala,Thrissur District,IN,"('10.5209666', '76.2053107')"
52.5,-1.91667,Hockley,England,City and Borough of Birmingham,GB,"('52.5168899', '-1.9026008')"
51.48755,-0.16936,Chelsea,England,Greater London,GB,"('51.4952236', '-0.173667')"
24.74333,56.46583,Shinas,Al Batinah,,OM,"('24.8099231', '56.1080572')"
50.77664,6.08342,Aachen,North Rhine-Westphalia,Regierungsbezirk Koln,DE,"('50.7751308', '6.0859143')"
23.07041,72.65702,Naroda,Gujarat,Ahmadabad,IN,"('23.0349421', '72.6741606')"
40.68149,-73.83652,Borough of Queens,New York,Queens County,US,"('40.7204579', '-73.8459261')"
-25.98953,28.12843,Midrand,Gauteng,City of Johannesburg Metropolitan Municipality,ZA,"('-26.0299215', '28.0392049')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.3006129', '55.3729886')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.0758963', '55.1323207')"
24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('25.0350679', '46.6523272')"
24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.7253793', '46.6830932')"
37.38283,-5.97317,Sevilla,Andalusia,Provincia de Sevilla,ES,"('37.3760566', '-5.9758683')"
31.95126,35.81979,Wadi as Sir,Amman,,JO,"('31.9672634', '35.8620465')"
26.49061,74.55419,Pushkar,Rajasthan,Ajmer,IN,"('26.4874351', '74.5500282')"
39.82219,-7.49087,Castelo Branco,Castelo Branco,Castelo Branco,PT,"('39.8079324', '-7.5145275')"
32.93429,-97.07807,Grapevine,Texas,Tarrant County,US,"('32.9119446', '-97.06749')"
46.22642,6.1233,Le Grand-Saconnex,Geneva,Geneva,CH,"('46.2363801', '6.1195285')"
29.33278,48.02861,Hawalli,Muhafazat Hawalli,,KW,"('29.3437561', '48.0413002')"
47.47399,-122.26096,Tukwila,Washington,King County,US,"('47.4454011', '-122.2486438')"
45.68213,8.70759,Somma Lombardo,Lombardy,Provincia di Varese,IT,"('45.6736701', '8.6861857')"
24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.4202425', '54.4408231')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2431677', '55.2994236')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2087086', '55.3613755')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.3158746', '55.3484971')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.3145658', '55.3749583')"
0.32467,32.5747,Kampala Central Division,Central Region,,UG,"('0.3189207', '32.5749682')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.1191897', '55.2141112')"
42.55843,-71.26895,Billerica,Massachusetts,Middlesex County,US,"('42.5553402', '-71.2634276')"
51.95,-7.85056,Youghal,Munster,County Cork,IE,"('51.952063', '-7.722236')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.1764892', '55.3879139')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.258519', '55.321478')"
48.66566,29.74504,Teplyk,Vinnyts'ka,,UA,"('48.7950126', '29.7107241')"
37.15222,127.07056,Osan,Gyeonggi-do,,KR,"('37.2334375', '127.1060625')"
19.07283,72.88261,Mumbai,Maharashtra,Mumbai Suburban,IN,"('19.060311', '72.8362834')"
24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.4203423', '54.4424979')"
52.13707,21.23589,Jozefow,Masovian Voivodeship,Powiat otwocki,PL,"('52.1594716', '21.2127014')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.3333132', '55.3710449')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2737856', '55.4280505')"
24.9056,67.0822,Karachi,Sindh,Karachi District,PK,"('24.9387539', '67.0740045')"
12.97194,77.59369,Bangalore,Karnataka,Bangalore Urban,IN,"('12.9065812', '77.5925152')"
53.79648,-1.54785,Leeds,England,City and Borough of Leeds,GB,"('53.7778162', '-1.5721446')"
39.82219,-7.49087,Castelo Branco,Castelo Branco,Castelo Branco,PT,"('39.8204075', '-7.4966615')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.0464561', '55.1212445')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2670938', '55.3172384')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.1329157', '55.2122036')"
51.49384,-0.22882,Hammersmith,England,Greater London,GB,"('51.507706', '-0.2213319')"
12.97194,77.59369,Bangalore,Karnataka,Bangalore Urban,IN,"('12.9574128', '77.7055233')"
56.1,12.73333,Odakra,Skane,Helsingborg,SE,"('56.0927623', '12.7657885')"
24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.6918325', '46.7070433')"
44.39583,7.87574,Briaglia,Piedmont,Provincia di Cuneo,IT,"('44.4223942', '7.8546257')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.0044153', '55.1546571')"
28.58,77.33,Noida,Uttar Pradesh,Gautam Buddha Nagar,IN,"('28.6185284', '77.3726302')"
22.93333,57.76667,Izki,Muhafazat ad Dakhiliyah,,OM,"('22.9442366', '57.7603043')"
52.56667,-2.03333,Darlaston,England,Walsall,GB,"('52.5814496', '-2.0163625')"
8.38373,98.45123,Takua Thung,Phangnga,,TH,"('8.3065613', '98.4577456')"
24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.6032011', '46.7084307')"
58.27429,11.43576,Lysekil,Vaestra Goetaland,Lysekils Kommun,SE,"('58.2740649', '11.4361394')"
18.62292,73.80696,Pimpri,Maharashtra,Pune Division,IN,"('18.6062064', '73.6893057')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.0714172', '55.1437954')"
38.71667,-9.13333,Lisbon,Lisbon,Lisbon,PT,"('38.7168756', '-9.1484538')"
13.759,100.53358,Ratchathewi,Bangkok,,TH,"('13.744355', '100.553604')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2723527', '55.2833188')"
52.58713,14.64953,Kostrzyn nad Odra,Lubusz,Powiat gorzowski,PL,"('52.587043', '14.648135')"
-22.90278,-43.2075,Rio de Janeiro,Rio de Janeiro,Rio De Janeiro,BR,"('-22.9510851', '-43.1841077')"
44.34804,7.76752,Villanova Mondovi,Piedmont,Provincia di Cuneo,IT,"('44.3469887', '7.7738345')"
21.42664,39.82563,Mecca,Makkah,,SA,"('21.3606874', '39.8992277')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.070094', '55.140161')"
41.41849,2.1677,Horta-Guinardo,Catalonia,Provincia de Barcelona,ES,"('41.404965', '2.170481')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.135086', '55.185192')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.2006492', '55.2497077')"
6.93194,79.84778,Colombo,Western,,LK,"('6.9167258', '79.8652142')"
39.46975,-0.37739,Valencia,Valencia,Provincia de Valencia,ES,"('39.4687624', '-0.3585124')"
31.54972,74.34361,Lahore,Punjab,,PK,"('31.577231', '74.336009')"
26.27944,50.20833,Khobar,Eastern Province,,SA,"('26.2031751', '50.1971196')"
22.29941,73.20812,Vadodara,Gujarat,Vadodara,IN,"('22.310344', '73.1821552')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2751727', '55.3462769')"
-25.93312,28.01213,Diepsloot,Gauteng,City of Johannesburg Metropolitan Municipality,ZA,"('-26.0251844', '28.013107')"
26.75479,83.37235,Gorakhpur,Uttar Pradesh,Gorakhpur,IN,"('26.7798076', '83.4035874')"
41.89193,12.51133,Rome,Latium,Citta metropolitana di Roma Capitale,IT,"('41.8981403', '12.4890126')"
52.37403,4.88969,Amsterdam,North Holland,Gemeente Amsterdam,NL,"('52.3535536', '4.8910309')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.279859', '55.344673')"
41.89193,12.51133,Rome,Latium,Citta metropolitana di Roma Capitale,IT,"('41.9354264', '12.5336416')"
25.06346,81.09825,Manikpur,Uttar Pradesh,Chitrakoot,IN,"('25.1550643', '80.8832145')"
55.72366,12.43998,Herlev,Capital Region,Herlev Kommune,DK,"('55.7179281', '12.449587')"
21.42664,39.82563,Mecca,Makkah,,SA,"('21.4415749', '39.8004305')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2587082', '55.322399')"
45.50884,-73.58781,Montreal,Quebec,Montreal,CA,"('45.517362', '-73.5687286')"
8.4855,76.94924,Thiruvananthapuram,Kerala,Thiruvananthapuram,IN,"('8.5227914', '76.951322')"
45.35,25.55,Sinaia,Prahova,Oras Sinaia,RO,"('45.3301402', '25.5528152')"
51.43333,6.88333,Muelheim (Ruhr),North Rhine-Westphalia,Regierungsbezirk Dusseldorf,DE,"('51.3709148', '6.855505')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.1837485', '55.260857')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.283483', '55.341584')"
24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.4939401', '54.3677967')"
51.50094,-0.19175,Kensington,England,Greater London,GB,"('51.5154523', '-0.2048289')"
37.77493,-122.41942,San Francisco,California,San Francisco County,US,"('37.8020068', '-122.4486055')"
3.1412,101.68653,Kuala Lumpur,Kuala Lumpur,,MY,"('3.1421613', '101.7106398')"
51.50094,-0.19175,Kensington,England,Greater London,GB,"('51.5176124', '-0.2062131')"
41.12805,-101.71962,Ogallala,Nebraska,Keith County,US,"('41.1343199', '-101.721471')"
47.38481,8.53011,Zuerich (Kreis 5) / Gewerbeschule,Zurich,Bezirk Zuerich,CH,"('47.3813528', '8.5330081')"
24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.4652291', '54.3757906')"
22.99083,120.21333,Tainan,Taiwan,Tainan,TW,"('22.9955278', '120.1962359')"
28.58,77.33,Noida,Uttar Pradesh,Gautam Buddha Nagar,IN,"('28.6306665', '77.3733026')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.0475549', '55.131137')"
13.09154,74.78437,Mulki,Karnataka,Dakshina Kannada,IN,"('13.0164265', '74.7894141')"
52.5,-1.91667,Hockley,England,City and Borough of Birmingham,GB,"('52.5199816', '-1.8781636')"
-21.05,31.66667,Chiredzi,Masvingo,,ZW,"('-21.0282101', '31.4381397')"
55.67938,12.53463,Frederiksberg,Capital Region,Frederiksberg Kommune,DK,"('55.7003929', '12.5159509')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2866242', '55.3704355')"
17.38405,78.45636,Hyderabad,Telangana,Hyderabad,IN,"('17.3530455', '78.4182048')"
25.36913,80.74164,Oran,Uttar Pradesh,Banda,IN,"('25.1759109', '80.8692043')"
42.98182,13.86765,Grottammare,The Marches,Provincia di Ascoli Piceno,IT,"('42.9519646', '13.8828158')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.2136116', '55.2779735')"
28.64534,70.6567,Khanpur,Punjab,,PK,"('28.6581549', '70.6458128')"
54.35766,19.68029,Frombork,Warmian-Masurian Voivodeship,Powiat braniewski,PL,"('54.4323789', '19.604838')"
24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.6350971', '46.708838')"
42.07225,-87.72284,Wilmette,Illinois,Cook County,US,"('42.0608273', '-87.7480229')"
58.32595,15.12365,Mjolby,OEstergoetland,Mjolby Kommun,SE,"('58.326409', '15.1258809')"
26.91962,75.78781,Jaipur,Rajasthan,Jaipur,IN,"('26.90137', '75.7720754')"
25.0657,55.17128,Dubai,Dubai,,AE,"('24.9952814', '55.1210303')"
32.64005,-117.0842,Chula Vista,California,San Diego County,US,"('32.629185', '-117.0896131')"
44.68315,-73.50295,Plattsburgh West,New York,Clinton County,US,"('44.7024118', '-73.4909898')"
53.55196,9.98558,Neustadt,Hamburg,,DE,"('53.5544504', '9.9894886')"
51.73297,9.01969,Bad Driburg,North Rhine-Westphalia,Regierungsbezirk Detmold,DE,"('51.7355876', '9.0315592')"
50.06143,19.93658,Krakow,Lesser Poland Voivodeship,Krakow,PL,"('50.0530183', '19.9335845')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.237163', '55.3068734')"
29.76745,-95.52994,Bunker Hill Village,Texas,Harris County,US,"('29.735993', '-95.5833802')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2775434', '55.3395264')"
-33.91799,25.57007,Port Elizabeth,Eastern Cape,Nelson Mandela Bay Metropolitan Municipality,ZA,"('-33.9676706', '25.6225413')"
21.19594,72.83023,Surat,Gujarat,Surat,IN,"('21.150295', '72.778738')"
24.9056,67.0822,Karachi,Sindh,Karachi District,PK,"('24.897123', '67.030422')"
25.78953,55.9432,Ras al-Khaimah,Ra's al Khaymah,,AE,"('25.7883827', '55.9643669')"
43.36996,3.24759,Boujan-sur-Libron,Languedoc-Roussillon,Departement de l'Herault,FR,"('43.3417394', '3.2612785')"
24.9056,67.0822,Karachi,Sindh,Karachi District,PK,"('24.8298167', '67.0335845')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.266371', '55.2953631')"
45.45008,-73.46583,Brossard,Quebec,Monteregie,CA,"('45.444141', '-73.4359999')"
25.0657,55.17128,Dubai,Dubai,,AE,"('24.989558', '55.188961')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2681481', '55.3786542')"
51.61633,7.64451,Bergkamen,North Rhine-Westphalia,,DE,"('51.6117341', '7.6599561')"
26.32599,43.97497,Buraydah,Al-Qassim,,SA,"('26.3944122', '43.9289171')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.170596', '55.399874')"
11.24802,75.7804,Kozhikode,Kerala,Kozhikode,IN,"('11.2721571', '75.7767823')"
25.41111,55.43504,Ajman,Ajman,,AE,"('25.3938459', '55.5081218')"
53.74013,-1.59877,Morley,England,City and Borough of Leeds,GB,"('53.7588832', '-1.5755784')"
24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.7112369', '46.6976767')"
17.01505,54.09237,Salalah,Zufar,,OM,"('17.0126051', '54.0919778')"
10.2,76.4,Angamali,Kerala,Ernakulam,IN,"('10.2851072', '76.5697643')"
39.82219,-7.49087,Castelo Branco,Castelo Branco,Castelo Branco,PT,"('39.825166', '-7.483388')"
14.6042,120.9822,Manila,Metro Manila,City of Manila,PH,"('14.6093553', '120.9759358')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2652553', '55.3194368')"
22.28299,114.15846,Central,Central and Western,,HK,"('22.2712357', '114.1499638')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.3367145', '55.3998601')"
52.32065,21.10474,Marki,Masovian Voivodeship,Powiat wolominski,PL,"('52.3143848', '21.1143547')"
12.97194,77.59369,Bangalore,Karnataka,Bangalore Urban,IN,"('12.9712943', '77.6470723')"
35.9132,-79.05584,Chapel Hill,North Carolina,Orange County,US,"('35.9102202', '-79.0638381')"
6.64423,3.32488,Ifako,Lagos,,NG,"('6.6903065', '3.4205512')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.188588', '55.2974259')"
25.0657,55.17128,Dubai,Dubai,,AE,"('24.8346641', '55.3754896')"
24.74333,56.46583,Shinas,Al Batinah,,OM,"('24.8061691', '56.1253848')"
51.52718,-0.06109,Bethnal Green,England,Greater London,GB,"('51.5157114', '-0.0724908')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.0985092', '55.162899')"
30.06263,31.24967,Cairo,Muhafazat al Qahirah,,EG,"('30.0077573', '31.4261927')"
33.83389,35.54417,Baabda,Mont-Liban,,LB,"('33.85386', '35.541039')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.269083', '55.303492')"
21.08718,72.88153,Sachin,Gujarat,Surat,IN,"('21.016757', '72.8721756')"
24.68773,46.72185,Riyadh,Ar Riyad,,SA,"('24.7687663', '46.7948266')"
20.01288,41.46767,Al Bahah,Mintaqat al Bahah,,SA,"('19.8608511', '41.5621241')"
33.80528,35.6,Aaley,Mont-Liban,,LB,"('33.8080761', '35.5992004')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2416227', '55.3333316')"
24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.4925709', '54.3795446')"
23.07041,72.65702,Naroda,Gujarat,Ahmadabad,IN,"('23.039678', '72.6304798')"
25.41111,55.43504,Ajman,Ajman,,AE,"('25.4191309', '55.4446775')"
33.88894,35.49442,Beirut,Beyrouth,,LB,"('33.895319', '35.491097')"
23.07041,72.65702,Naroda,Gujarat,Ahmadabad,IN,"('23.050433', '72.6682154')"
39.41667,-0.38333,Alfafar,Valencia,Provincia de Valencia,ES,"('39.4149093', '-0.3808598')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.0977104', '55.1566081')"
40.49292,-3.87371,Las Rozas de Madrid,Madrid,Provincia de Madrid,ES,"('40.5176011', '-3.8896079')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.180929', '55.2697358')"
8.35122,-62.64102,Ciudad Guayana,Bolivar,Municipio Caroni,VE,"('8.2897101', '-62.717609')"
17.36687,78.5242,Gaddi Annaram,Telangana,Rangareddi,IN,"('17.3873573', '78.5081559')"
19.07283,72.88261,Mumbai,Maharashtra,Mumbai Suburban,IN,"('19.1044777', '72.860636')"
25.33737,55.41206,Sharjah,Ash Shariqah,,AE,"('25.2339166', '55.3569073')"
24.46667,54.36667,Abu Dhabi,Abu Dhabi,,AE,"('24.4802835', '54.3618087')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.055109', '55.13869')"
52.15051,21.05041,Ursynow,Masovian Voivodeship,Warszawa,PL,"('52.1511795', '21.0403821')"
28.65381,77.22897,Delhi,NCT,North Delhi,IN,"('28.6429076', '77.2759008')"
-26.20227,28.04363,Johannesburg,Gauteng,City of Johannesburg Metropolitan Municipality,ZA,"('-26.138295', '28.0176242')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.0796691', '55.13631')"
35.78209,-78.9039,Green Level,North Carolina,Wake County,US,"('35.8624368', '-78.9492858')"
50.8567,-0.98559,Havant,England,Hampshire,GB,"('50.8392667', '-0.9795738')"
25.0657,55.17128,Dubai,Dubai,,AE,"('25.1478055', '55.1955673')"
25.11641,56.34141,Al Fujayrah,Al Fujayrah,,AE,"('25.1315369', '56.3299208')"
22.63341,88.42286,Dam Dam,West Bengal,North 24 Parganas,IN,"('22.615286', '88.4126419')"
